RowIndex,Col_01,Col_02,Col_03,Col_04,Col_05,Col_06,Col_07,Col_08,Col_09,Col_10,Col_11,Col_12,Col_13,Col_14,Col_15,Col_16,Col_17,Col_18,Col_19,Col_20,Col_21,Col_22,Col_23,Col_24,Col_25,Col_26,Col_27,Col_28,Col_29,Col_30,Col_31,Col_32,Col_33,Col_34,Col_35,Col_36,Col_37,Col_38,Col_39,Col_40,Col_41,Col_42,Col_43,Col_44,Col_45,Col_46,Col_47,Col_48
335,0,0,0,0,0,0,0,0,0,0,0,0,0,6.35052759493671,3.90956556962025,3.24723443037975,3.12543797468354,3.12543797468354,3.16972759493671,3.00464810126582,2.88285164556962,2.82648303797468,3.07108253164557,3.09222075949367,3.35695189873418,3.1808,2.96035848101266,0.629113924050633,0,0,0,0,0,3.33581367088608,5.61068962025316,3.84313113924051,3.54518278481013,3.24723443037975,3.14758278481013,2.91606886075949,2.84963443037975,2.83856202531646,3.37909670886076,0.70662075949367,0,0,0,0
336,0,0,0,0,0,0,0,0,0,0,0,0,0,6.61236379746835,3.61050607594937,3.15629088607595,3.21180607594937,2.9897453164557,2.95744556962025,3.10077569620253,2.9907546835443,2.84540582278481,1.31823341772152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,0,0,0,0,0,0,0,0,0,0,0,0,0,6.95791493670886,4.14732860759494,3.57271088607595,3.5616217721519,3.29649113924051,3.06361974683544,3.10898430379747,3.1412435443038,3.17451088607595,3.1190653164557,2.92046936708861,3.07470886075949,3.1634217721519,3.86001974683544,3.97091088607595,2.95373670886076,3.15233265822785,2.6986870886076,3.04144151898734,2.64424962025316,3.03035240506329,2.97591493670886,2.8095782278481,3.00817417721519,2.61098227848101,2.7652217721519,2.49908303797468,2.98700405063291,0.453645569620253,0,0,0,0,0,0
338,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93995316455696,4.17365696202532,3.65308481012658,3.32016075949367,3.51991518987342,3.39885189873418,3.50881772151899,2.43538987341772,0,0,0,0,0,0,0,0,0,0,2.41319493670886,6.35380506329114,4.19484303797468,3.74186455696203,3.51991518987342,3.42104683544304,3.49772025316456,3.2989746835443,3.25357594936709,3.39885189873418,3.34336455696203,3.11031772151899,0.420694936708861,0,0,0,0
339,0,0,0,0,0,0,0,0,0,0,0,0,0,6.71226835443038,3.92556835443038,3.77035974683544,3.35109493670886,3.24023164556962,3.43877772151899,3.15154101265823,3.5063035443038,3.19588632911392,2.98524607594937,3.37326759493671,2.92981443037975,3.32892227848101,3.05176405063291,3.38435392405063,3.2613964556962,3.39544025316456,3.07393670886076,3.10719569620253,4.41235898734177,1.42711291139241,0,0,0,0,0.862717974683544,0.663164050632912,2.85321797468354,6.15895974683544,3.4619582278481,3.42769139240506,3.24023164556962,0.751854683544304,0,0
340,0,0,0,0,0,0,0,0,0,0,0,0,0,6.63133088607595,4.11196911392405,3.54785772151899,3.44813088607595,3.17211924050633,3.31616911392405,3.3715729113924,3.05023088607595,3.2607653164557,3.1056346835443,3.23860379746835,3.19428075949367,4.7748,4.13312329113924,4.89668835443038,4.25501164556962,4.06764607594937,4.54311139240506,3.24968455696203,2.87293873417722,2.72989620253165,2.66441898734177,2.75205772151899,2.7077346835443,2.66341164556962,2.56469215189873,2.53144987341772,2.49720025316456,0.353576962025316,0,0,0,2.92934987341772,3.5811,1.53619620253165
341,0,0,0,0,0,0,0,0,0,0,0,0,0,5.97688303797468,3.27141873417722,3.13801518987342,2.68323037974684,2.87221873417722,2.88333569620253,2.68323037974684,2.77216607594937,2.5953053164557,3.4593964556962,3.5928,3.17136607594937,3.63726784810127,3.77067139240506,4.07992506329114,0.853984810126582,0.731698227848101,0.643773164556962,0.465901772151899,0.432550886075949,0.343615189873418,2.67211341772152,5.44427949367089,3.5928,3.28253569620253,3.61503392405063,3.18248303797468,3.03897316455696,3.02684556962025,2.97227139240506,0.176860759493671,0,0,0,0
342,0,0,0,0,0,0,0,0,0,0,0,0,0,6.49081544303797,3.83443189873418,3.23988405063291,3.29512075949367,3.11836329113924,3.12941063291139,3.05207924050633,3.11836329113924,3.12941063291139,3.25093139240506,2.83213670886076,3.22883670886076,3.1736,3.33931012658228,3.30516379746835,3.25093139240506,3.36140481012658,3.34935316455696,3.92281063291139,3.51506329113924,3.52611063291139,3.4718782278481,3.2720217721519,2.98679949367089,2.94160582278481,2.99784683544304,2.90946810126582,2.67747392405063,0.330415949367089,0,0,0,0,0,0
343,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9089893670886,4.31636658227848,3.49253316455696,3.59163341772152,3.14117772151899,3.09713316455696,3.19623341772152,3.10814430379747,2.91094481012658,2.84387696202532,2.89993367088608,2.33936658227848,0.099100253164557,0,0,0,0,0,0,0,5.65672253164557,4.07412151898734,3.44948962025316,3.32736607594937,3.29533367088608,3.11915544303797,3.26230025316456,3.56961113924051,2.88792151898734,2.9439782278481,0.373377721518987,0,0,0,0
344,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45404506329114,3.71550987341772,3.28764506329114,3.26560050632911,3.13333316455696,2.97902126582279,3.0351346835443,3.04515493670886,2.91388962025316,3.00106582278481,2.93593417721519,2.6824217721519,3.01208810126582,3.04515493670886,3.91491291139241,0.845709367088608,0.68237924050633,0.966954430379747,0,0,0,0,0,0,0,0.0551113924050633,6.84984506329114,3.49606632911392,3.30968962025316,3.8698217721519,0.428866835443038,0,0,0,0
