RowIndex,Col_01,Col_02,Col_03,Col_04,Col_05,Col_06,Col_07,Col_08,Col_09,Col_10,Col_11,Col_12,Col_13,Col_14,Col_15,Col_16,Col_17,Col_18,Col_19,Col_20,Col_21,Col_22,Col_23,Col_24,Col_25,Col_26,Col_27,Col_28,Col_29,Col_30,Col_31,Col_32,Col_33,Col_34,Col_35,Col_36,Col_37,Col_38,Col_39,Col_40,Col_41,Col_42,Col_43,Col_44,Col_45,Col_46,Col_47,Col_48
335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33674126582278,5.87542075949367,4.16423088607595,3.92063797468354,3.76663088607595,1.38002430379747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.85977924050633,4.40681721518987,3.87634835443038,3.46767594936709,0,0,0,0,0,0,0,0,0,0
336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21830607594937,6.01380911392405,4.27466962025316,3.87697898734177,3.93148481012658,1.48376962025316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7844,4.26356658227848,2.46992126582278,0,0,0,0,0.266472911392405,6.2459635443038,4.09803037974684,3.34403316455696,0,0,0
337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75913670886076,5.12115443037975,3.88219797468354,3.80558227848101,3.6059782278481,1.1502435443038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65641974683544,4.0263564556962,3.78239594936709,3.03136050632911,0,0,4.3580217721519,2.60997417721519,0,0,0,0,0,0
338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68277974683544,5.40244936708861,3.94061012658228,3.81853797468354,3.75296202531646,1.16220759493671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05842784810127,4.18475443037975,3.80744050632911,3.02153797468354,0,0,0,0,0,0,0,0,0,0
339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65891797468354,5.89389569620253,4.10294962025317,3.85905037974684,3.63833164556962,1.21647265822785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.36376759493671,4.40127265822785,3.84796405063291,2.91973594936709,0,0,0,0,0,0,0,0,0,0
340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75680405063291,5.7589729113924,4.09988101265823,3.74731139240506,3.57001924050633,1.17153848101266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.10621544303797,4.18953443037975,3.7130617721519,2.84070379746835,0,0,0,0,0,0,0,0,0,0
341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75243746835443,6.1214035443038,4.17997772151899,3.88083037974684,3.57056607594937,1.17637670886076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.73481518987342,4.03646784810127,3.76966075949367,3.22695088607595,0,0,0,0,0,0,0,0,0,0
342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70832075949367,5.71850582278481,4.2431835443038,3.86757392405063,3.70286810126582,1.21119037974684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95925215189873,4.35265265822785,3.91176329113924,2.93156278481013,0,0,0,0,0,0,0,0,0,0
343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71273265822785,5.45952303797468,3.97602227848101,3.72276607594937,3.58062227848101,1.17518886075949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62367746835443,3.93197772151899,3.58062227848101,2.7678,0,0,0,0,0,0,0,0,0,0
344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68240050632911,5.31073417721519,3.84777721518987,3.6503782278481,3.55117772151899,1.16535544303797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.94699898734177,4.10128962025316,3.69446734177215,2.80366683544304,0,0,0,0,0,0,0,0,0,0
345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69413113924051,5.62403392405063,4.07233417721519,4.36923341772152,4.07233417721519,1.28689772151899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76543341772152,4.05026734177215,3.59890025316456,2.68513265822785,0,0,0,0,3.55476658227848,4.14956810126582,0.120364556962025,0,0,0
346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69385063291139,5.05849949367089,3.76155113924051,3.53002481012658,3.41977417721519,1.0453764556962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56465012658228,4.98132405063291,4.17849898734177,3.01385139240506,0,0,0,0,0,0,0,0,0,0
347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72910683544304,5.36193721518987,3.97503898734177,3.65591189873418,3.45721012658228,1.14504405063291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.36294075949367,4.39351696202532,3.74322025316456,2.86311189873418,0,0,0,0,0,0,0,0,0,0
348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72548759493671,5.29971189873418,3.99106683544304,3.66140050632911,0.813644556962025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8808653164557,4.10128962025316,3.69446734177215,2.9018653164557,0,0,0,0,0,0,0,0,0,0
349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73390506329114,5.64248734177215,4.08569620253165,3.7868164556962,3.58856962025316,1.18143037974684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.80320886075949,4.05248734177215,3.66505063291139,2.79356962025316,0,0,0,0,0,0,0,0,0,0
350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70112405063291,5.52211037974683,4.00921721518987,3.67805164556962,3.60054481012658,1.20387240506329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.54425518987342,4.60511392405063,3.98707240506329,2.98250329113924,0,0,0,0,0,0,0,0,0,0
351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66832632911392,5.72184582278481,4.08775189873418,3.81087215189873,3.78972860759494,1.33607063291139,0,0,0,0,0,0,0,0,0,0,0,1.66832632911392,5.32515265822785,4.01022556962025,3.84409772151899,3.54607443037975,3.41417898734177,3.34672101265823,3.3034270886076,1.09342329113924,0,0,0,0,0,0,0,0
352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73870329113924,5.35839493670886,3.99710025316456,3.76500405063291,3.54299898734177,1.20690025316456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.97190430379747,4.1514946835443,3.72060303797468,2.89010227848101,0,0,0,0,0,0,0,0,0,0
353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60086835443038,5.84467974683544,4.21964734177215,3.92162405063291,3.7675782278481,1.21525037974684,0,0,0,0,0,0,0,0,3.36887139240506,4.62942936708861,2.01065037974684,0,0,0,4.59519696202532,4.02130075949367,3.63467594936709,2.83927594936709,0,0,0,0,0,0,0,0,0,0
354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58409417721519,5.982,4.23131848101266,3.89915341772152,3.71136405063291,1.20750582278481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.46103594936709,5.52767088607595,4.50896405063291,3.44482430379747,0,0,0,0,0,0,0,0,0,0
355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57833949367089,6.26476253164557,4.3989,4.05468227848101,3.84308962025316,1.26651873417722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42041670886076,4.85448227848101,4.08809164556962,3.12124481012658,0,0,0,0,0,0,0,0,0,0
356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61315316455696,6.13018481012658,4.34973417721519,4.22704936708861,4.01615316455696,1.2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.47417594936709,5.03920253164557,4.13883797468354,3.17054050632911,0,0,0,0,3.81539620253165,5.18419367088608,3.99486075949367,0.333581012658228,0,0
357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70263898734177,5.65584607594937,4.15309974683544,3.8740617721519,3.8750764556962,1.29067746835443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.11096101265823,4.29718481012658,4.31950784810127,3.48442329113924,0,0,0,0,0,0,0,0,0,0
358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76532151898734,6.41585620253164,4.44011240506329,4.04051240506329,3.81795037974684,1.22105620253165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.85034632911392,6.0041164556962,4.6404182278481,3.6965529113924,0,0,0,0,0,0,0,0,0,0
359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70439341772152,6.10110278481013,4.36239949367089,4.00820050632911,3.80839594936709,1.26240151898734,0,0,0,0,0,4.49560253164557,4.45120151898734,1.993,0,0,0,0,0,0,4.90429367088608,4.17470430379747,3.79729569620253,2.96780405063291,0,0,0,0,0,0,0,0,0,0
360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8602635443038,5.60400607594937,4.17575164556962,3.83155746835443,3.6549182278481,1.21830607594937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.77055164556962,5.70292405063291,4.49673037974684,3.34504253164557,0,0,0,0,0,0,0,0,0,0
361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69159392405063,5.9286435443038,4.25922784810127,3.89328708860759,3.68360202531646,1.2167782278481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56371088607595,4.56770683544304,3.97091088607595,3.02027139240506,0,0,0,0,0,0,0,0,0,0
362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72810329113924,5.72622379746835,4.15065924050633,3.90880506329114,3.63383392405063,1.16712202531646,0,0,0,0,0,0,4.73472202531646,4.64741367088608,2.5760982278481,0,0,0,0,0,4.90030683544304,4.10650329113924,3.68902886075949,2.82999493670886,0,0,0,0,0,0,0,0,0,0
363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7631129113924,5.65079696202532,4.0543564556962,3.76820202531646,3.63466329113924,1.14662582278481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.63975240506329,4.81442278481013,4.04331189873418,3.10653265822785,0,0,0,0,0,0,0,0,0,0
364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72370227848101,5.78829696202532,4.18742860759494,3.93269924050633,3.74442101265823,1.23740075949367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.60102556962025,4.62942936708861,3.977,2.9933217721519,0,0,0,0,0,0,0,0,0,0
365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7302035443038,6.55294379746835,4.51348658227848,4.01423392405063,3.8585964556962,1.23095088607595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.30076962025317,4.49125265822785,4.04758481012658,2.9267929113924,0,0,0,0,0,0,0,0,0,0
366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62606734177215,5.7078693670886,4.16950683544304,3.86102784810127,3.70477215189873,1.1724217721519,0,0,2.75413265822785,3.17551898734177,0,0,0,0,0,0,0,0,0,0,4.93263949367089,4.15942582278481,3.78239594936709,2.89829113924051,0,0,0,0,0,0,0,0,0,0
367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60509746835443,5.49022025316456,4.18475443037975,3.78524556962025,3.6974746835443,1.17330506329114,0,0,0,0,0,0,0,0,0,0,0,0,0,4.98074556962025,5.20269493670886,4.48337721518987,4.00719493670886,2.99934303797468,0,0,0,0,0,0,0,0,0,0
368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82096202531646,5.5944,4.15179341772152,3.8513346835443,3.6965529113924,1.1988,0,0,0,0,0,0,0,0,0,0,0,0,0,5.50537518987342,4.9499817721519,4.3854835443038,3.98487189873418,3.0521346835443,0,0,0,0,0,0,0,0,0,0
369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7049746835443,6.28722025316456,4.36130506329114,3.85183037974684,3.67527974683544,1.17330506329114,0,0,0,0,0,0,0,0,0,0,0,0,2.42429240506329,5.02513544303797,3.83064430379747,3.64198734177215,3.50881772151899,2.99934303797468,0,0,0,0,0,0,0,0,0,0
