RowIndex,Col_01,Col_02,Col_03,Col_04,Col_05,Col_06,Col_07,Col_08,Col_09,Col_10,Col_11,Col_12,Col_13,Col_14,Col_15,Col_16,Col_17,Col_18,Col_19,Col_20,Col_21,Col_22,Col_23,Col_24,Col_25,Col_26,Col_27,Col_28,Col_29,Col_30,Col_31,Col_32,Col_33,Col_34,Col_35,Col_36,Col_37,Col_38,Col_39,Col_40,Col_41,Col_42,Col_43,Col_44,Col_45,Col_46,Col_47,Col_48
335,0,0,0,0,0,0,0,0,0,0,0,7.46561012658228,8.42544556962025,6.69372151898734,6.16405316455696,1.59905569620253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.382,9.7380582278481,11.0054430379747,9.60538987341772,7.00227594936709,6.08766835443038,5.66855696202532,5.94394430379747,5.49166582278481,5.53588860759494,5.68966329113924,5.54794936708861,0.385944303797468,0,0,0,0
336,0,0,0,0,0,0,0,0,0,0,0,6.5890470886076,8.23244658227848,6.21826835443038,5.86969772151899,1.03798734177215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.47317873417722,8.2855529113924,6.43069367088608,5.98556607594937,5.8590764556962,5.61478734177215,5.38208506329114,5.3396,5.64665113924051,5.5829235443038,5.38208506329114,0.837148860759494,0,0,0,0
337,0,0,0,0,0,0,0,0,0,0,0,7.01980227848101,8.44253898734177,7.36919544303797,6.40425088607595,1.49726101265823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.86010734177215,8.48512430379747,7.10400506329114,6.59491696202532,5.88258075949367,5.6919146835443,5.69288253164557,5.6493293670886,5.83999544303797,5.49060227848101,5.38413898734177,1.05108303797468,0,0,0,0
338,0,0,0,0,0,0,0,0,0,0,0,7.2211146835443,8.43189265822785,6.43618987341772,5.8080564556962,1.63566329113924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24240734177215,8.60223392405063,6.76429037974683,6.1593853164557,5.59609772151899,5.94742658227848,5.45769544303797,5.45866329113924,5.52254126582278,5.72385367088607,5.3947853164557,0.743307341772152,0,0,0,0
339,0,0,0,0,0,0,0,0,0,0,0,6.82459620253165,8.55420329113924,7.14381898734177,6.29352556962025,1.09309620253165,0,0,0,0,0,0,0,0,0,0,0,0.552352151898734,2.28195924050633,2.22875544303797,2.27131848101266,2.2181146835443,9.07463316455696,10.7520037974684,7.93994126582279,6.17647721518987,6.13488151898734,5.57285594936709,5.66765544303798,5.30683696202532,5.40260379746835,5.25363316455696,5.2749146835443,0.61619670886076,0,0,0,0
340,0,0,0,0,0,0,0,0,0,0,0,6.88844075949367,8.06666303797468,6.04975544303797,5.4761217721519,1.51775924050633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.74043746835443,8.57548481012658,7.17574126582279,6.18711797468354,6.1136,5.97623746835443,6.08167772151899,5.51868481012658,5.57285594936709,5.40260379746835,5.3494,0.848358734177215,0,0,0,0
341,0,0,0,0,0,0,0,0,0,0,0,7.30437417721519,8.15392253164557,6.62512253164557,5.64785164556962,1.9003564556962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.10214683544304,8.47226126582279,7.13504506329114,6.53900658227848,6.24292253164557,6.0939129113924,6.03005164556962,5.53174025316456,5.92361620253165,5.05374835443038,5.52109670886076,0.3822,0,0,0,0
342,0,0,0,0,0,0,0,0,0,0,0,6.91333898734177,8.5267417721519,7.5298582278481,6.1903564556962,1.28530227848101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.91333898734177,8.60126607594937,6.74396556962025,6.19132430379747,5.99969037974683,5.45866329113924,5.4257564556962,5.96871924050633,5.47995594936709,5.71320734177215,0,5.98904405063291,0,0,0,0
343,0,0,0,0,0,0,0,0,0,0,0,6.71818860759494,8.08794455696203,6.15616303797468,5.48772987341772,1.3475070886076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66595215189873,8.58612556962025,6.64467063291139,5.63573316455696,5.86982987341772,5.59317012658228,5.37068151898734,5.33875924050633,5.25363316455696,5.38132227848101,5.26427392405063,0.923811392405063,0,0,0,0
344,0,0,0,0,0,0,0,0,0,0,0,7.08182734177215,8.36582582278481,7.01699848101266,6.0939129113924,1.63523544303797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.00732253164557,8.45097417721519,6.9008870886076,6.06198227848101,5.45626784810127,5.39337417721519,5.66913873417722,5.52109670886076,5.3614435443038,5.29758227848101,5.24436455696202,0.46734835443038,0,0,0,0
345,0,0,0,0,0,0,0,0,0,0,0,6.90972227848101,8.03474075949367,6.08167772151899,5.4983706329114,1.18886303797468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.03644405063291,8.47004455696203,6.17744455696203,6.10295924050633,5.47708911392405,5.86886253164557,5.41324455696203,5.31747772151899,5.2749146835443,5.10562987341772,5.22171088607595,0.414022278481013,0,0,0,0
346,0,0,0,0,0,0,0,0,0,0,0,6.69436860759494,7.97735924050633,6.09976481012658,5.48485746835443,1.20854430379747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7369093670886,8.42307037974683,6.15294075949367,6.04658886075949,6.00404810126582,5.47422227848101,5.7285,5.51579620253165,5.35723518987342,5.19867417721519,5.28278886075949,0.986172151898734,0,0,0,0
347,0,0,0,0,0,0,0,0,0,0,0,7.07997443037975,7.89641088607595,6.15616303797468,5.84854835443038,1.61255873417722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10373696202532,9.5002635443038,10.252855443038,7.2599,5.78470379746835,5.77309569620253,5.9868782278481,5.69957772151899,5.6570146835443,5.37068151898734,5.2749146835443,5.28555544303798,0.796122278481013,0,0,0,0
348,0,0,0,0,0,0,0,0,0,0,0,7.15633215189873,8.32325164556962,7.45241620253165,6.53997417721519,1.29560962025316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2405129113924,8.4084,7.48434683544304,6.43353873417722,6.06294987341772,5.7436435443038,5.95554683544304,5.47852253164557,5.733,5.56270329113924,5.39337417721519,0.520566075949367,0,0,0,0
349,0,0,0,0,0,0,0,0,0,0,0,6.97120632911392,8.38438101265823,6.26461898734177,6.10358734177215,1.1994417721519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.74576202531646,8.54541265822785,7.1956746835443,6.62864810126582,6.0821164556962,5.59023797468354,5.9962329113924,5.4828835443038,5.6536746835443,5.76102911392405,5.40773544303797,1.06085696202532,0,0,0,0
350,0,0,0,0,0,0,0,0,0,0,0,7.31744658227848,8.47964658227848,6.55343493670886,6.18761164556962,1.45250481012658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.87610481012658,8.49141569620253,7.6401164556962,6.72506784810127,6.1984,6.14543898734177,5.56286784810127,5.48833012658228,5.77863493670886,5.59621367088608,5.44517670886076,1.0003746835443,0,0,0,0
