RowIndex,Col_01,Col_02,Col_03,Col_04,Col_05,Col_06,Col_07,Col_08,Col_09,Col_10,Col_11,Col_12,Col_13,Col_14,Col_15,Col_16,Col_17,Col_18,Col_19,Col_20,Col_21,Col_22,Col_23,Col_24,Col_25,Col_26,Col_27,Col_28,Col_29,Col_30,Col_31,Col_32,Col_33,Col_34,Col_35,Col_36,Col_37,Col_38,Col_39,Col_40,Col_41,Col_42,Col_43,Col_44,Col_45,Col_46,Col_47,Col_48
335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79976911392405,5.0258653164557,3.84313113924051,1.73434126582278,0,0,3.15865518987342,4.02028962025316,3.56732759493671,1.03778632911392,0,4.74905518987342,3.5784,3.41231392405063,0.784127594936709,0,0,0,0,5.34595848101266,3.40124151898734,2.08765164556962,0,0,0,0,3.7001964556962,0,0,0,0
336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22565443037975,0.819606075949367,4.72888481012658,0,0,0,0,0,0,0,5.5818,3.44496987341772,3.24511518987342,3.29962101265823,3.24511518987342,2.21556075949367,0,0,0,0,0,0,0,0.0555151898734177,0,0,0
337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.23604151898734,4.4023782278481,3.21886734177215,3.73803949367089,3.89429518987342,3.38419594936709,2.56662582278481,0,2.06761569620253,3.82776050632911,3.29649113924051,3.32875037974684,3.1412435443038,2.97591493670886,1.5928,0,0,0,2.3448435443038,3.13015443037975,0,0,0,0,0
338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.44648734177215,4.98074556962025,3.52092405063291,3.51991518987342,1.29537721518987,0,0,0.951355696202532,5.25818227848101,3.42003797468354,3.35446202531646,3.37564810126582,3.36555949367089,1.71607215189873,0,0,0,0,0,0,0
339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52588202531646,5.28616329113924,3.64841012658228,3.61615898734177,3.40652658227848,0.674250379746836,0,0,0,4.7772,3.9366546835443,4.99892658227848,3.89230936708861,3.39443240506329,1.1943,0,0,0,0.951408607594937,5.33050860759494,1.41501873417722,0,0,0,0,0
340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.94633848101266,3.57001924050633,1.31558835443038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18261924050633,5.54843848101266,3.63650379746835,3.35948481012658,3.36049215189873,3.37056556962025,3.3715729113924,2.52036911392405,0,0,0,0.342496202531646,0,0,0
341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44678481012658,3.992,3.81412860759494,3.50386430379747,3.08344101265823,3.5260982278481,3.48163037974684,1.20871696202532,0,0,3.44827949367089,0.842867848101266,4.09205265822785,3.89194734177215,3.20471696202532,0,0,0.177871392405063,5.39981164556962,3.41593924050633,2.71658126582278,0,0,0,0,0,0,0
342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01348455696202,3.97804734177215,3.55925265822785,3.63658405063291,3.31721544303797,3.36040050632911,0.407747341772152,0,0,3.26197873417722,3.69182075949367,0.7934,0,0,0,0,0,0,0,5.80688455696203,2.87632607594937,0,0,0,0,0,0
343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85588911392405,4.22827746835443,3.49253316455696,3.3824217721519,3.30634481012658,3.1632,1.15316658227848,0,0,0,0,0,1.73575594936709,4.66772202531646,3.25128911392405,3.17421113924051,0.647655189873418,0,0,0,0,0.439444556962025,2.58061063291139,0,0,0,0
344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44195696202532,4.05619848101266,0.68237924050633,0,0,0,0,0.384777721518987,1.87979949367089,4.71653316455696,3.29866734177215,3.27662278481013,0.3958,0,0,0,0,0,1.63730936708861,4.4419782278481,3.12231088607595,2.73753316455696,2.95797873417722,2.64935493670886,2.6393346835443,2.31968860759494,0,0,0,0,0,0
345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07029924050633,4.15959848101266,2.97200151898734,3.14753316455696,2.03616708860759,0,0,0,1.39723189873418,4.56783493670886,1.77136506329114,0,0,0,0,1.65100050632911,0.847567088607595,0,0,0,0,0.880667341772152,5.20576708860759,2.28893265822785,0,0,0,0,0
346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22104911392405,4.77285012658228,3.37667620253165,3.40874911392405,3.46387443037975,3.31052582278481,3.23335037974684,0.462050379746836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25850835443038,4.37143898734177,2.09238987341772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32574582278481,4.33832202531646,2.11346430379747,0,0
348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3427564556962,4.37584455696203,2.07820050632911,0,0,0,0,3.48504405063291,4.93597670886076,4.06822278481013,3.27662278481013,3.3858435443038,3.41991240506329,3.36379898734177,3.28764506329114,3.23253367088608,3.24255392405063,3.21048911392405,3.18844455696203,3.08924405063291,2.99104556962025,1.0110435443038,0,0,1.42989012658228,4.45300050632911,3.19846481012658,3.12331291139241,3.15537772151899,0.802622278481013,0,0,0,0
349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15786075949367,4.38356962025316,1.96536075949367,0,0,3.61070886075949,3.67612025316456,2.5399746835443,0,0,0,0,1.99856962025316,4.54860759493671,3.32390506329114,0.375360759493671,0,0,3.21320886075949,3.83109493670886,3.25748734177215,3.34604430379747,0,0,0,0,2.73822151898734,4.10783544303797,3.15786075949367,1.37967721518987,0,0,0,0
350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32566886075949,5.33387949367089,3.41332050632911,3.41231392405063,3.34688607594937,3.28045164556962,3.27944506329114,2.20944810126582,0,0,0,0,5.20201721518987,3.35695189873418,3.10329316455696,3.20294481012658,3.26937924050633,0.817344810126582,0,0,0,0,0,5.42245873417721,3.31366886075949,2.96035848101266,0,0,0,0
351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82777594936709,3.44639772151899,2.89465189873418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89947367088608,3.977,3.32457063291139,3.22590075949367,3.1816,3.23697594936709,1.5908,0,0,0,0,0
352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.01230075949367,3.91939848101266,3.38860455696203,3.7528946835443,3.27760202531646,3.39970481012658,3.48749772151899,3.24430126582278,3.2665017721519,3.16659949367089,3.26549265822785,3.29980253164557,3.21100050632911,1.47229721518987,0,0,3.54299898734177,2.61360506329114,0,0,0,4.91640303797468,4.14039443037975,3.56519949367089,3.79830481012658,3.48749772151899,1.46119696202532,0,0
353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.619203797468354,6.28567367088608,4.01022556962025,0,0,0.762174430379747,5.75507139240506,3.86725493670886,3.94377443037975,3.76657139240506,3.55714962025316,3.85617974683544,3.53499924050633,0.0886015189873418,0,3.14837443037975,3.05977291139241,4.36362481012658,3.79979696202532,3.67897670886076,3.62360075949367,0.784324810126582,0,0,0,0,1.74585265822785,0,0
354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.64633012658228,4.15458734177215,1.79409518987342,0,0,0,0,0,0,0,0,5.59430582278481,4.29795341772152,0.886446582278481,0,0,0,5.15108253164557,4.19901063291139,3.96578835443038,3.74367189873418,3.67804658227848,3.89915341772152,3.67804658227848,2.34837670886076,0,0,0,0,4.01021164556962,0,0
355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.72110101265823,4.28753544303798,3.81069265822785,3.92104481012658,3.42091670886076,3.55455417721519,3.76614683544304,0,0,0,3.24374582278481,4.52140101265823,3.85422607594937,3.63250936708861,3.87649898734177,1.28879164556962,0,5.16529063291139,3.67705518987342,3.88763544303797,3.36624683544304,3.80968025316456,3.35511037974684,3.5879635443038,2.53202506329114,0,0,0,0
