RowIndex,Col_01,Col_02,Col_03,Col_04,Col_05,Col_06,Col_07,Col_08,Col_09,Col_10,Col_11,Col_12,Col_13,Col_14,Col_15,Col_16,Col_17,Col_18,Col_19,Col_20,Col_21,Col_22,Col_23,Col_24,Col_25,Col_26,Col_27,Col_28,Col_29,Col_30,Col_31,Col_32,Col_33,Col_34,Col_35,Col_36,Col_37,Col_38,Col_39,Col_40,Col_41,Col_42,Col_43,Col_44,Col_45,Col_46,Col_47,Col_48
335,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16322430379747,8.4824688607595,4.22965873417721,0,0,0,0,0,0,0,0,0,0,0,0,0.110724050632911,0.110724050632911,0,3.37909670886076,9.61990683544304,7.92985518987342,6.54983088607595,4.74905518987342,0,0,0,0.508324050632911,9.76284151898734,4.2518035443038,0,0,0,0,0,0
336,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25347291139241,8.54933924050633,4.4523182278481,0,0,0,0,0,0,0.409803037974684,0.20994835443038,0,0,0,0,0,0,0,0,0.531936455696203,11.0636726582278,7.2432182278481,5.09427569620253,0,0,0,0.498627341772152,9.381057721519,3.86486658227848,0,0,0,0,0,0
337,0,0,0,0,0,0,0,0,0,0,0,0,0,4.24713063291139,8.49526936708861,4.29148708860759,0,0,0,0,0,0,0,0,0,0.0443564556962025,0,0.0221782278481013,0.155247594936709,1.22786734177215,10.3532,6.82383746835443,0.498002025316456,8.0527129113924,5.47499797468354,4.8671129113924,0.0221782278481013,0,0,7.1010653164557,6.15042582278481,2.7874,0,0,0,0,0,0
338,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25033037974684,8.49057215189874,4.16155063291139,0,0,0,0.896877215189874,0.575050632911392,0,0,0,0.0221949367088608,1.14102151898734,0.0988683544303798,0,0,0.255241772151899,1.83713544303797,0.598254430379747,0.586148101265823,10.6596227848101,7.35055949367089,5.59009746835443,0,0,0,0.509474683544304,9.39753797468354,3.86292784810127,0,0,0,0,0,0
339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.81888556962025,7.1658,1.53696835443038,0,0.0997769620253165,0.0433374683544304,0,0,0,0,0,0,0,0,2.76553518987342,9.34375974683545,5.47362303797468,0,4.00317265822785,5.63991797468355,3.81470506329114,0.486790632911392,0,0,0,0,0,7.87330936708861,6.35952151898734,0,0,0,0,0
340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.96807341772152,7.07456126582278,1.56943848101266,0.109800253164557,0.088646075949367,0,0,0,0,0,0.144049873417721,0,0,0,0,0,0,3.83495012658228,8.88676911392405,5.92417696202532,4.63075012658228,1.0617382278481,0.0664845569620253,0,0,2.50828101265823,9.28466911392405,5.82445012658228,3.61434227848101,0,0,0,0,0
341,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35784911392405,8.3164982278481,3.50487493670886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.542709873417722,10.7561660759494,7.90719189873418,5.33310987341772,0,0,0,0.565954430379747,8.92590987341772,3.03897316455696,0,0,0,0,0,0
342,0,0,0,0,0,0,0,0,0,0,0,0,0,4.23113189873418,8.13285215189874,3.71291113924051,0,0,0,0,0,0,0,0,0,0,0,0,0,5.21233670886076,8.41907873417721,4.03328405063291,0.528263797468354,7.71405746835443,4.35265265822785,4.77144734177215,0,0,0,0.57345746835443,8.95838987341772,2.84318405063291,0,0,0,0,0,0
343,0,0,0,0,0,0,0,0,0,0,0,0,0,4.23928860759494,8.0621559493671,3.99804455696203,0.0540546835443038,0,0,0,0,0.110111392405063,0.593600506329114,0.0440445569620253,0,0,0,0,0,0,0,0,0.680688607594937,11.7298663291139,6.83191139240506,4.26131088607595,0,0,0,0.593600506329114,9.15926582278481,2.41644455696203,0,0,0,0,0,0
344,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26662379746835,8.17953265822785,3.62833367088608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94490987341772,10.323866835443,6.57529012658228,4.37584455696203,0,0,0,0.516043037974684,8.12542329113924,0,0,0,0,0,0,0
345,0,0,0,0,0,0,0,0,0,0,0,0,0,4.28096607594937,8.17676556962025,2.78443341772152,0,0,0,0,0,0,0.0441336708860759,0,0,0,0,0,0,0,0,0,0.593798481012658,9.92706683544304,6.24090227848101,3.21373367088608,0,0,0,0.593798481012658,8.90396810126582,2.21169873417722,0,0,0,7.72539848101266,2.70820253164557,0
