RowIndex,Col_01,Col_02,Col_03,Col_04,Col_05,Col_06,Col_07,Col_08,Col_09,Col_10,Col_11,Col_12,Col_13,Col_14,Col_15,Col_16,Col_17,Col_18,Col_19,Col_20,Col_21,Col_22,Col_23,Col_24,Col_25,Col_26,Col_27,Col_28,Col_29,Col_30,Col_31,Col_32,Col_33,Col_34,Col_35,Col_36,Col_37,Col_38,Col_39,Col_40,Col_41,Col_42,Col_43,Col_44,Col_45,Col_46,Col_47,Col_48
335,0,0,0,0,0,0,0,0,0,0.354316962025316,8.70291037974684,4.86984506329114,4.00921721518987,4.47325164556962,4.34038278481013,0.773055189873418,0,0.254665316455696,0,0,0,0,0,0,0,0,0,0,0,0,0,6.99071392405063,7.97414481012658,7.0239311392405,4.91514126582278,4.78227240506329,3.99814481012658,5.33387949367089,4.74905518987342,4.27495493670886,3.90956556962025,3.60054481012658,3.71026227848101,2.5073964556962,0,0,0,0
336,0,0,0,0,0,0,0,0,0,0.354287848101266,8.7714,3.99810303797468,4.75109088607595,3.94258784810127,3.95470025316456,0.741884810126582,5.3819453164557,3.79925772151899,0.686369620253165,0,0,0,0,0,0,0,0,0,0,0,0,0.376493924050633,8.78250303797468,5.03876050632911,4.15354556962025,4.70667873417722,4.50783341772152,3.96479392405063,3.93148481012658,3.66602126582278,3.24511518987342,0,0,0,0,0.309875696202532,0.176639240506329,0
337,0,0,0,0,0,0,0,0,0,0.35485164556962,8.78157012658228,5.08889518987342,4.30257620253164,4.24713063291139,4.26930886075949,1.38311493670886,0,0.166336708860759,0,0,0,0,0,0,0,0,0,0,0,1.23794835443038,8.69487341772152,5.5526217721519,5.49717620253165,5.56371088607595,4.4467346835443,4.48000202531646,3.82675240506329,3.69469113924051,4.61206329113924,6.0617129113924,4.6896870886076,4.11506936708861,3.982,3.9376435443038,1.89119797468354,0.57562582278481,0,0
338,0,0,0,0,0,0,0,0,0,0,0,0,8.26862278481013,5.49022025316456,3.80844936708861,4.20594050632911,4.65992784810127,0,0,0,0,0,0,0,0,0.0332924050632911,0.442889873417722,0,3.63088987341772,8.72261012658228,4.9262670886076,4.3835,5.10281772151899,4.77090253164557,3.85183037974684,5.0372417721519,4.26142784810127,3.60869493670886,3.55320759493671,4.07377974683544,4.84858481012658,4.2725253164557,4.37240253164557,3.76305063291139,3.53202151898734,3.91841518987342,0.320817721518987,0
339,0,0,0,0,0,0,0,0,0,0,0,0.0221726582278481,8.34901367088608,1.74760860759494,0,0,0,0,0,0.0655101265822785,0.277158227848101,0,0,0,0,0,0,0,0,6.80095898734177,6.21439139240506,4.68850936708861,4.75502734177215,3.84897189873418,3.77035974683544,4.19164025316456,4.32366835443038,4.4234453164557,4.69959569620253,4.12411443037975,3.78245392405063,3.54964101265823,3.5829,3.48312303797468,0.0886906329113924,0,0,0
340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27601164556962,0.0221615189873418,0,0,0,0,0,0,0,0,0,0.0664845569620253,8.58859594936709,9.56068075949367,6.46511949367089,4.94101139240506,5.00648860759494,4.49878835443038,5.42655012658228,3.92359620253165,4.23385746835443,4.3769,4.08980759493671,4.16636556962025,3.3715729113924,0,0
341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.10527594936709,8.77128303797468,0.0222339240506329,0,0,0,0,0,0,0,0,0,0,0,0.410316962025316,8.79351696202532,7.3857053164557,6.0547017721519,6.37608303797468,7.24017417721519,5.3897053164557,5.01172860759494,5.88895797468354,4.97837772151899,4.77928303797468,4.90156962025316,3.992,4.49125265822785,4.54582683544304,1.20871696202532,0,0,0
342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.00344151898734,7.12955265822785,4.92510582278481,0,0,0,0,0,0,0,0,0,0,0,0.0220946835443038,1.09067392405063,0.364562278481013,7.92295265822785,6.0268270886076,6.52395746835443,5.68636810126582,4.13170582278481,4.98134683544304,4.69411594936709,3.967,4.0875164556962,4.14375746835443,4.02223670886076,3.81233721518987,4.00014202531646,1.34476278481013,0,0,0
343,0,0,0,0,0,0,0,0,0,0,0,0,8.16025518987342,5.52458886075949,4.44850025316456,4.64569974683544,3.7347782278481,0.373377721518987,0,0,0,0,0,0,0,0,0,0,0,0,4.16221063291139,7.1282111392405,5.43750075949367,6.69977772151899,4.9640217721519,5.09615544303797,4.26131088607595,3.82286734177215,4.48053265822785,3.96501113924051,3.65770025316456,3.65770025316456,2.43846683544304,0,0,0,0,0
344,0,0,0,0,0,0,0,0,0,0,0,0,8.1354435443038,5.53017772151899,4.78266683544304,3.81471037974684,1.50704607594937,0,0,0,0,0,0,0,0.0871762025316456,0.373755443037975,0,0,0,0,0,1.20944455696203,8.55429012658228,5.53017772151899,5.1454,4.4419782278481,3.70448759493671,5.06824405063291,3.958,4.23355696202532,4.06722075949367,3.88184607594937,3.63835392405063,0.3958,0,0,0,0
345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11646784810127,1.87066582278481,7.09849974683544,5.37126835443038,3.69820101265823,4.81959746835443,3.962,1.06823544303797,0,0,0,0,0,0.0762308860759494,0.451367088607595,0.363099746835443,1.4203017721519,10.1687989873418,5.9981670886076,4.10543443037975,4.53373164556962,5.12853316455696,3.77543493670886,4.05026734177215,4.32509974683544,3.19166683544304,3.67513113924051,1.73926784810127,0,0,0,0
